#RIC,Date,Price,Volume,Value,Signal
CBA.AX,08-12-2005,40.74,100,4074.0,S
CBA.AX,12-12-2005,40.95,100,4095.0,B
CBA.AX,16-12-2005,41.6,100,4160.0,S
CBA.AX,21-12-2005,42.4,100,4240.0,B
CBA.AX,22-12-2005,42.04,100,4204.0,S
CBA.AX,23-12-2005,42.42,100,4242.0,B
CBA.AX,29-12-2005,42.9,100,4290.0,S
CBA.AX,30-12-2005,42.75,100,4275.0,B
CBA.AX,03-01-2006,42.8,100,4280.0,S
CBA.AX,11-01-2006,43.87,100,4387.0,B
CBA.AX,13-01-2006,44.13,100,4413.0,S
CBA.AX,20-01-2006,44.0,100,4400.0,B
CBA.AX,23-01-2006,43.48,100,4348.0,S
CBA.AX,24-01-2006,43.45,100,4345.0,B
CBA.AX,01-02-2006,44.5,100,4450.0,S
CBA.AX,08-02-2006,43.63,100,4363.0,B
CBA.AX,10-02-2006,43.6,100,4360.0,S
CBA.AX,14-02-2006,43.82,100,4382.0,B
CBA.AX,20-02-2006,43.54,100,4354.0,S
CBA.AX,23-02-2006,43.89,100,4389.0,B
CBA.AX,01-03-2006,43.71,100,4371.0,S
CBA.AX,02-03-2006,44.27,100,4427.0,B
CBA.AX,03-03-2006,44.0,100,4400.0,S
CBA.AX,07-03-2006,43.45,100,4345.0,B
CBA.AX,08-03-2006,43.7,100,4370.0,S
CBA.AX,09-03-2006,43.65,100,4365.0,B
CBA.AX,14-03-2006,44.12,100,4412.0,S
CBA.AX,16-03-2006,44.47,100,4447.0,B
CBA.AX,17-03-2006,44.35,100,4435.0,S
CBA.AX,23-03-2006,44.7,100,4470.0,B
CBA.AX,28-03-2006,45.32,100,4532.0,S
CBA.AX,05-04-2006,45.5,100,4550.0,B
CBA.AX,11-04-2006,46.0,100,4600.0,S
CBA.AX,18-04-2006,46.31,100,4631.0,B
CBA.AX,19-04-2006,46.5,100,4650.0,S
CBA.AX,20-04-2006,46.58,100,4658.0,B
CBA.AX,24-04-2006,46.39,100,4639.0,S
CBA.AX,26-04-2006,46.88,100,4688.0,B
CBA.AX,02-05-2006,46.63,100,4663.0,S
CBA.AX,05-05-2006,46.1,100,4610.0,B
CBA.AX,11-05-2006,46.11,100,4611.0,S
CBA.AX,16-05-2006,45.69,100,4569.0,B
CBA.AX,22-05-2006,44.85,100,4485.0,S
CBA.AX,26-05-2006,44.4,100,4440.0,B
CBA.AX,31-05-2006,43.18,100,4318.0,S
CBA.AX,01-06-2006,43.88,100,4388.0,B
CBA.AX,07-06-2006,43.07,100,4307.0,S
CBA.AX,09-06-2006,43.09,100,4309.0,B
CBA.AX,16-06-2006,42.45,100,4245.0,S
CBA.AX,19-06-2006,42.0,100,4200.0,B
CBA.AX,20-06-2006,41.4,100,4140.0,S
CBA.AX,21-06-2006,42.09,100,4209.0,B
CBA.AX,27-06-2006,43.56,100,4356.0,S
CBA.AX,29-06-2006,43.9,100,4390.0,B
CBA.AX,05-07-2006,45.03,100,4503.0,S
CBA.AX,10-07-2006,45.55,100,4555.0,B
CBA.AX,11-07-2006,45.2,100,4520.0,S
CBA.AX,17-07-2006,43.5,100,4350.0,B
CBA.AX,26-07-2006,44.25,100,4425.0,S
CBA.AX,27-07-2006,45.1,100,4510.0,B
CBA.AX,28-07-2006,44.65,100,4465.0,S
CBA.AX,01-08-2006,45.05,100,4505.0,B
CBA.AX,02-08-2006,45.13,100,4513.0,S
CBA.AX,03-08-2006,45.9,100,4590.0,B
CBA.AX,04-08-2006,45.86,100,4586.0,S
CBA.AX,08-08-2006,46.8,100,4680.0,B
CBA.AX,09-08-2006,46.3,100,4630.0,S
CBA.AX,15-08-2006,44.55,100,4455.0,B
CBA.AX,22-08-2006,45.44,100,4544.0,S
CBA.AX,29-08-2006,45.16,100,4516.0,B
CBA.AX,05-09-2006,46.1,100,4610.0,S
CBA.AX,12-09-2006,45.95,100,4595.0,B
CBA.AX,19-09-2006,46.4,100,4640.0,S
CBA.AX,25-09-2006,44.72,100,4472.0,B
CBA.AX,03-10-2006,46.11,100,4611.0,S
CBA.AX,05-10-2006,46.8,100,4680.0,B
CBA.AX,06-10-2006,46.7,100,4670.0,S
CBA.AX,10-10-2006,46.63,100,4663.0,B
CBA.AX,11-10-2006,47.13,100,4713.0,S
CBA.AX,13-10-2006,46.9,100,4690.0,B
CBA.AX,17-10-2006,46.33,100,4633.0,S
CBA.AX,18-10-2006,46.4,100,4640.0,B
CBA.AX,19-10-2006,45.99,100,4599.0,S
CBA.AX,20-10-2006,46.45,100,4645.0,B
CBA.AX,27-10-2006,47.84,100,4784.0,S
CBA.AX,02-11-2006,47.81,100,4781.0,B
CBA.AX,06-11-2006,48.23,100,4823.0,S
CBA.AX,07-11-2006,48.5,100,4850.0,B
CBA.AX,08-11-2006,48.19,100,4819.0,S
CBA.AX,13-11-2006,48.25,100,4825.0,B
CBA.AX,17-11-2006,48.2,100,4820.0,S
CBA.AX,22-11-2006,47.65,100,4765.0,B
CBA.AX,28-11-2006,47.0,100,4700.0,S
CBA.AX,30-11-2006,47.43,100,4743.0,B
CBA.AX,05-12-2006,46.75,100,4675.0,S
CBA.AX,07-12-2006,47.11,100,4711.0,B
CBA.AX,13-12-2006,47.4,100,4740.0,S
CBA.AX,14-12-2006,48.1,100,4810.0,B
CBA.AX,15-12-2006,48.08,100,4808.0,S
CBA.AX,18-12-2006,48.29,100,4829.0,B
CBA.AX,19-12-2006,47.92,100,4792.0,S
CBA.AX,20-12-2006,48.85,100,4885.0,B
CBA.AX,21-12-2006,48.59,100,4859.0,S
CBA.AX,27-12-2006,49.3,100,4930.0,B
CBA.AX,28-12-2006,49.48,100,4948.0,S
CBA.AX,29-12-2006,49.48,100,4948.0,B
CBA.AX,03-01-2007,49.58,100,4958.0,S
CBA.AX,09-01-2007,49.51,100,4951.0,B
CBA.AX,15-01-2007,49.71,100,4971.0,S
CBA.AX,16-01-2007,49.5,100,4950.0,B
CBA.AX,17-01-2007,49.05,100,4905.0,S
CBA.AX,22-01-2007,50.1,100,5010.0,B
CBA.AX,25-01-2007,50.15,100,5015.0,S
CBA.AX,30-01-2007,50.35,100,5035.0,B
CBA.AX,31-01-2007,50.04,100,5004.0,S
CBA.AX,01-02-2007,50.32,100,5032.0,B
CBA.AX,05-02-2007,50.44,100,5044.0,S
CBA.AX,06-02-2007,51.12,100,5112.0,B
CBA.AX,08-02-2007,50.9,100,5090.0,S
CBA.AX,22-02-2007,51.01,100,5101.0,B
CBA.AX,27-02-2007,50.66,100,5066.0,S
CBA.AX,06-03-2007,49.85,100,4985.0,B
CBA.AX,12-03-2007,50.1,100,5010.0,S
CBA.AX,15-03-2007,49.58,100,4958.0,B
CBA.AX,16-03-2007,49.05,100,4905.0,S
CBA.AX,19-03-2007,49.44,100,4944.0,B
CBA.AX,21-03-2007,49.64,100,4964.0,S
CBA.AX,22-03-2007,50.15,100,5015.0,B
CBA.AX,23-03-2007,50.27,100,5027.0,S
CBA.AX,03-04-2007,50.33,100,5033.0,B
CBA.AX,11-04-2007,51.2,100,5120.0,S
CBA.AX,16-04-2007,52.19,100,5219.0,B
CBA.AX,19-04-2007,52.7,100,5270.0,S
CBA.AX,26-04-2007,53.1,100,5310.0,B
CBA.AX,27-04-2007,53.04,100,5304.0,S
CBA.AX,02-05-2007,53.64,100,5364.0,B
CBA.AX,08-05-2007,53.95,100,5395.0,S
CBA.AX,14-05-2007,54.2,100,5420.0,B
CBA.AX,15-05-2007,53.74,100,5374.0,S
CBA.AX,16-05-2007,53.87,100,5387.0,B
CBA.AX,18-05-2007,54.63,100,5463.0,S
CBA.AX,21-05-2007,55.43,100,5543.0,B
CBA.AX,22-05-2007,54.95,100,5495.0,S
CBA.AX,28-05-2007,55.35,100,5535.0,B
CBA.AX,30-05-2007,55.03,100,5503.0,S
CBA.AX,05-06-2007,54.91,100,5491.0,B
CBA.AX,06-06-2007,54.64,100,5464.0,S
CBA.AX,07-06-2007,54.67,100,5467.0,B
CBA.AX,08-06-2007,54.15,100,5415.0,S
CBA.AX,13-06-2007,53.82,100,5382.0,B
CBA.AX,20-06-2007,55.16,100,5516.0,S
CBA.AX,26-06-2007,55.15,100,5515.0,B
CBA.AX,27-06-2007,54.44,100,5444.0,S
CBA.AX,28-06-2007,55.39,100,5539.0,B
CBA.AX,02-07-2007,54.68,100,5468.0,S
CBA.AX,03-07-2007,54.7,100,5470.0,B
CBA.AX,04-07-2007,54.41,100,5441.0,S
CBA.AX,05-07-2007,55.1,100,5510.0,B
CBA.AX,11-07-2007,55.56,100,5556.0,S
CBA.AX,16-07-2007,55.35,100,5535.0,B
CBA.AX,23-07-2007,56.55,100,5655.0,S
CBA.AX,24-07-2007,56.72,100,5672.0,B
CBA.AX,25-07-2007,56.5,100,5650.0,S
CBA.AX,02-08-2007,53.2,100,5320.0,B
CBA.AX,10-08-2007,53.35,100,5335.0,S
CBA.AX,13-08-2007,54.6,100,5460.0,B
CBA.AX,14-08-2007,54.0,100,5400.0,S
CBA.AX,16-08-2007,52.5,100,5250.0,B
CBA.AX,17-08-2007,52.5,100,5250.0,S
CBA.AX,20-08-2007,53.36,100,5336.0,B
CBA.AX,24-08-2007,54.81,100,5481.0,S
CBA.AX,31-08-2007,55.15,100,5515.0,B
CBA.AX,06-09-2007,55.0,100,5500.0,S
CBA.AX,11-09-2007,55.33,100,5533.0,B
CBA.AX,17-09-2007,55.38,100,5538.0,S
CBA.AX,19-09-2007,55.87,100,5587.0,B
CBA.AX,20-09-2007,55.9,100,5590.0,S
CBA.AX,24-09-2007,56.22,100,5622.0,B
CBA.AX,25-09-2007,56.4,100,5640.0,S
CBA.AX,27-09-2007,56.82,100,5682.0,B
CBA.AX,28-09-2007,56.39,100,5639.0,S
CBA.AX,02-10-2007,57.6,100,5760.0,B
CBA.AX,04-10-2007,57.2,100,5720.0,S
CBA.AX,10-10-2007,58.8,100,5880.0,B
CBA.AX,15-10-2007,59.38,100,5938.0,S
CBA.AX,18-10-2007,60.09,100,6009.0,B
CBA.AX,19-10-2007,59.14,100,5914.0,S
CBA.AX,25-10-2007,59.5,100,5950.0,B
CBA.AX,31-10-2007,61.5,100,6150.0,S
CBA.AX,06-11-2007,60.41,100,6041.0,B
CBA.AX,08-11-2007,59.91,100,5991.0,S
CBA.AX,09-11-2007,59.4,100,5940.0,B
CBA.AX,12-11-2007,59.33,100,5933.0,S
CBA.AX,13-11-2007,60.38,100,6038.0,B
CBA.AX,15-11-2007,60.45,100,6045.0,S
CBA.AX,22-11-2007,57.9,100,5790.0,B
CBA.AX,23-11-2007,57.2,100,5720.0,S
CBA.AX,26-11-2007,58.3,100,5830.0,B
CBA.AX,05-12-2007,59.54,100,5954.0,S
CBA.AX,07-12-2007,60.69,100,6069.0,B
CBA.AX,12-12-2007,60.54,100,6054.0,S
CBA.AX,14-12-2007,60.74,100,6074.0,B
CBA.AX,17-12-2007,60.0,100,6000.0,S
CBA.AX,21-12-2007,57.77,100,5777.0,B
CBA.AX,02-01-2008,58.8,100,5880.0,S
CBA.AX,08-01-2008,57.73,100,5773.0,B
CBA.AX,11-01-2008,55.89,100,5589.0,S
CBA.AX,18-01-2008,53.2,100,5320.0,B
CBA.AX,21-01-2008,50.78,100,5078.0,S
CBA.AX,23-01-2008,49.87,100,4987.0,B
CBA.AX,24-01-2008,50.75,100,5075.0,S
CBA.AX,25-01-2008,53.71,100,5371.0,B
CBA.AX,30-01-2008,49.0,100,4900.0,S
CBA.AX,05-02-2008,49.82,100,4982.0,B
CBA.AX,06-02-2008,48.55,100,4855.0,S
CBA.AX,08-02-2008,50.14,100,5014.0,B
CBA.AX,11-02-2008,48.75,100,4875.0,S
CBA.AX,12-02-2008,49.4,100,4940.0,B
CBA.AX,13-02-2008,46.2,100,4620.0,S
CBA.AX,15-02-2008,46.38,100,4638.0,B
CBA.AX,18-02-2008,44.0,100,4400.0,S
CBA.AX,19-02-2008,45.27,100,4527.0,B
CBA.AX,20-02-2008,43.33,100,4333.0,S
CBA.AX,21-02-2008,43.45,100,4345.0,B
CBA.AX,28-02-2008,44.05,100,4405.0,S
CBA.AX,05-03-2008,39.95,100,3995.0,B
CBA.AX,10-03-2008,38.7,100,3870.0,S
CBA.AX,11-03-2008,39.66,100,3966.0,B
CBA.AX,13-03-2008,39.5,100,3950.0,S
CBA.AX,14-03-2008,39.77,100,3977.0,B
CBA.AX,17-03-2008,37.35,100,3735.0,S
CBA.AX,19-03-2008,40.0,100,4000.0,B
CBA.AX,20-03-2008,39.3,100,3930.0,S
CBA.AX,25-03-2008,42.45,100,4245.0,B
CBA.AX,27-03-2008,42.31,100,4231.0,S
CBA.AX,28-03-2008,42.71,100,4271.0,B
CBA.AX,31-03-2008,41.81,100,4181.0,S
CBA.AX,02-04-2008,44.29,100,4429.0,B
CBA.AX,07-04-2008,44.06,100,4406.0,S
CBA.AX,11-04-2008,41.43,100,4143.0,B
CBA.AX,22-04-2008,44.0,100,4400.0,S
CBA.AX,08-05-2008,43.7,100,4370.0,B
CBA.AX,14-05-2008,44.96,100,4496.0,S
CBA.AX,26-05-2008,42.23,100,4223.0,B
CBA.AX,30-05-2008,42.32,100,4232.0,S
CBA.AX,04-06-2008,41.65,100,4165.0,B
CBA.AX,10-06-2008,41.87,100,4187.0,S
CBA.AX,11-06-2008,42.84,100,4284.0,B
CBA.AX,12-06-2008,41.61,100,4161.0,S
CBA.AX,16-06-2008,41.84,100,4184.0,B
CBA.AX,17-06-2008,41.3,100,4130.0,S
CBA.AX,18-06-2008,40.64,100,4064.0,B
CBA.AX,19-06-2008,39.9,100,3990.0,S
CBA.AX,23-06-2008,39.7,100,3970.0,B
CBA.AX,24-06-2008,38.6,100,3860.0,S
CBA.AX,25-06-2008,38.94,100,3894.0,B
CBA.AX,27-06-2008,40.5,100,4050.0,S
CBA.AX,30-06-2008,40.17,100,4017.0,B
CBA.AX,01-07-2008,39.23,100,3923.0,S
CBA.AX,03-07-2008,41.35,100,4135.0,B
CBA.AX,08-07-2008,40.73,100,4073.0,S
CBA.AX,11-07-2008,40.32,100,4032.0,B
CBA.AX,15-07-2008,38.75,100,3875.0,S
CBA.AX,16-07-2008,40.02,100,4002.0,B
CBA.AX,22-07-2008,43.0,100,4300.0,S
CBA.AX,24-07-2008,46.39,100,4639.0,B
CBA.AX,25-07-2008,43.25,100,4325.0,S
CBA.AX,31-07-2008,39.75,100,3975.0,B
CBA.AX,08-08-2008,43.42,100,4342.0,S
CBA.AX,20-08-2008,41.1,100,4110.0,B
CBA.AX,21-08-2008,40.6,100,4060.0,S
CBA.AX,22-08-2008,41.38,100,4138.0,B
CBA.AX,26-08-2008,42.35,100,4235.0,S
CBA.AX,01-09-2008,42.62,100,4262.0,B
CBA.AX,04-09-2008,42.9,100,4290.0,S
CBA.AX,08-09-2008,44.87,100,4487.0,B
CBA.AX,09-09-2008,43.82,100,4382.0,S
CBA.AX,17-09-2008,41.1,100,4110.0,B
CBA.AX,18-09-2008,40.08,100,4008.0,S
CBA.AX,19-09-2008,42.7,100,4270.0,B
CBA.AX,25-09-2008,44.05,100,4405.0,S
CBA.AX,01-10-2008,44.86,100,4486.0,B
CBA.AX,07-10-2008,45.15,100,4515.0,S
CBA.AX,13-10-2008,42.2,100,4220.0,B
CBA.AX,17-10-2008,41.41,100,4141.0,S
CBA.AX,21-10-2008,43.19,100,4319.0,B
CBA.AX,24-10-2008,40.84,100,4084.0,S
CBA.AX,28-10-2008,39.38,100,3938.0,B
CBA.AX,04-11-2008,41.8,100,4180.0,S
CBA.AX,12-11-2008,35.1,100,3510.0,B
CBA.AX,13-11-2008,33.0,100,3300.0,S
CBA.AX,14-11-2008,32.1,100,3210.0,B
CBA.AX,18-11-2008,30.1,100,3010.0,S
CBA.AX,19-11-2008,30.93,100,3093.0,B
CBA.AX,20-11-2008,29.31,100,2931.0,S
CBA.AX,21-11-2008,30.95,100,3095.0,B
CBA.AX,27-11-2008,32.75,100,3275.0,S
CBA.AX,28-11-2008,34.09,100,3409.0,B
CBA.AX,01-12-2008,33.0,100,3300.0,S
CBA.AX,05-12-2008,30.9,100,3090.0,B
CBA.AX,09-12-2008,30.0,100,3000.0,S
CBA.AX,11-12-2008,28.15,100,2815.0,B
CBA.AX,12-12-2008,28.15,100,2815.0,S
CBA.AX,15-12-2008,28.05,100,2805.0,B
CBA.AX,18-12-2008,26.5,100,2650.0,S
CBA.AX,19-12-2008,27.8,100,2780.0,B
CBA.AX,22-12-2008,27.06,100,2706.0,S
CBA.AX,24-12-2008,27.15,100,2715.0,B
CBA.AX,29-12-2008,28.18,100,2818.0,S
CBA.AX,30-12-2008,28.3,100,2830.0,B
CBA.AX,05-01-2009,28.6,100,2860.0,S
CBA.AX,06-01-2009,29.47,100,2947.0,B
CBA.AX,07-01-2009,28.95,100,2895.0,S
CBA.AX,09-01-2009,28.8,100,2880.0,B
CBA.AX,12-01-2009,28.32,100,2832.0,S
CBA.AX,13-01-2009,28.39,100,2839.0,B
CBA.AX,15-01-2009,27.31,100,2731.0,S
CBA.AX,16-01-2009,27.35,100,2735.0,B
CBA.AX,20-01-2009,26.35,100,2635.0,S
CBA.AX,21-01-2009,25.61,100,2561.0,B
CBA.AX,23-01-2009,24.07,100,2407.0,S
CBA.AX,27-01-2009,24.74,100,2474.0,B
CBA.AX,02-02-2009,26.45,100,2645.0,S
CBA.AX,03-02-2009,29.05,100,2905.0,B
CBA.AX,04-02-2009,29.18,100,2918.0,S
CBA.AX,06-02-2009,29.7,100,2970.0,B
CBA.AX,09-02-2009,29.94,100,2994.0,S
CBA.AX,11-02-2009,29.92,100,2992.0,B
CBA.AX,16-02-2009,29.62,100,2962.0,S
CBA.AX,19-02-2009,29.85,100,2985.0,B
CBA.AX,24-02-2009,29.25,100,2925.0,S
CBA.AX,26-02-2009,29.8,100,2980.0,B
CBA.AX,02-03-2009,28.51,100,2851.0,S
CBA.AX,06-03-2009,27.0,100,2700.0,B
CBA.AX,09-03-2009,26.64,100,2664.0,S
CBA.AX,10-03-2009,27.78,100,2778.0,B
CBA.AX,16-03-2009,31.0,100,3100.0,S
CBA.AX,17-03-2009,32.47,100,3247.0,B
CBA.AX,19-03-2009,34.0,100,3400.0,S
CBA.AX,30-03-2009,34.7,100,3470.0,B
CBA.AX,31-03-2009,34.73,100,3473.0,S
CBA.AX,01-04-2009,34.63,100,3463.0,B
CBA.AX,07-04-2009,36.32,100,3632.0,S
CBA.AX,14-04-2009,36.56,100,3656.0,B
CBA.AX,17-04-2009,37.0,100,3700.0,S
CBA.AX,23-04-2009,36.99,100,3699.0,B
CBA.AX,24-04-2009,35.96,100,3596.0,S
CBA.AX,27-04-2009,35.75,100,3575.0,B
CBA.AX,28-04-2009,35.48,100,3548.0,S
CBA.AX,30-04-2009,35.11,100,3511.0,B
CBA.AX,06-05-2009,36.02,100,3602.0,S
CBA.AX,11-05-2009,36.68,100,3668.0,B
CBA.AX,14-05-2009,35.47,100,3547.0,S
CBA.AX,15-05-2009,35.82,100,3582.0,B
CBA.AX,18-05-2009,35.5,100,3550.0,S
CBA.AX,19-05-2009,36.15,100,3615.0,B
CBA.AX,21-05-2009,35.6,100,3560.0,S
CBA.AX,22-05-2009,35.51,100,3551.0,B
CBA.AX,25-05-2009,34.8,100,3480.0,S
CBA.AX,26-05-2009,35.45,100,3545.0,B
CBA.AX,28-05-2009,33.95,100,3395.0,S
CBA.AX,29-05-2009,35.14,100,3514.0,B
CBA.AX,04-06-2009,36.79,100,3679.0,S
CBA.AX,09-06-2009,36.99,100,3699.0,B
CBA.AX,11-06-2009,37.44,100,3744.0,S
CBA.AX,12-06-2009,37.8,100,3780.0,B
CBA.AX,16-06-2009,38.1,100,3810.0,S
CBA.AX,22-06-2009,38.7,100,3870.0,B
CBA.AX,23-06-2009,37.22,100,3722.0,S
CBA.AX,26-06-2009,38.66,100,3866.0,B
CBA.AX,01-07-2009,38.09,100,3809.0,S
CBA.AX,07-07-2009,36.99,100,3699.0,B
CBA.AX,13-07-2009,36.72,100,3672.0,S
CBA.AX,14-07-2009,38.3,100,3830.0,B
CBA.AX,20-07-2009,39.9,100,3990.0,S
CBA.AX,24-07-2009,39.75,100,3975.0,B
CBA.AX,05-08-2009,43.23,100,4323.0,S
CBA.AX,11-08-2009,43.93,100,4393.0,B
CBA.AX,17-08-2009,45.3,100,4530.0,S
CBA.AX,20-08-2009,44.98,100,4498.0,B
CBA.AX,28-08-2009,45.15,100,4515.0,S
CBA.AX,31-08-2009,46.0,100,4600.0,B
CBA.AX,02-09-2009,45.51,100,4551.0,S
CBA.AX,08-09-2009,46.83,100,4683.0,B
CBA.AX,14-09-2009,46.67,100,4667.0,S
CBA.AX,16-09-2009,48.4,100,4840.0,B
CBA.AX,22-09-2009,48.87,100,4887.0,S
CBA.AX,23-09-2009,50.0,100,5000.0,B
CBA.AX,28-09-2009,51.04,100,5104.0,S
CBA.AX,07-10-2009,51.3,100,5130.0,B
CBA.AX,12-10-2009,52.64,100,5264.0,S
CBA.AX,15-10-2009,55.52,100,5552.0,B
CBA.AX,19-10-2009,54.51,100,5451.0,S
CBA.AX,22-10-2009,54.54,100,5454.0,B
CBA.AX,26-10-2009,55.98,100,5598.0,S
CBA.AX,30-10-2009,52.25,100,5225.0,B
CBA.AX,02-11-2009,50.91,100,5091.0,S
CBA.AX,03-11-2009,51.28,100,5128.0,B
CBA.AX,05-11-2009,51.85,100,5185.0,S
CBA.AX,06-11-2009,52.71,100,5271.0,B
CBA.AX,11-11-2009,55.0,100,5500.0,S
CBA.AX,19-11-2009,53.08,100,5308.0,B
CBA.AX,25-11-2009,52.58,100,5258.0,S
CBA.AX,30-11-2009,52.8,100,5280.0,B
CBA.AX,04-12-2009,53.96,100,5396.0,S
CBA.AX,09-12-2009,52.86,100,5286.0,B
CBA.AX,17-12-2009,52.08,100,5208.0,S
CBA.AX,18-12-2009,52.86,100,5286.0,B
CBA.AX,21-12-2009,52.15,100,5215.0,S
CBA.AX,22-12-2009,52.59,100,5259.0,B
CBA.AX,30-12-2009,54.42,100,5442.0,S
CBA.AX,06-01-2010,55.98,100,5598.0,B
CBA.AX,07-01-2010,55.44,100,5544.0,S
CBA.AX,08-01-2010,56.16,100,5616.0,B
CBA.AX,11-01-2010,56.57,100,5657.0,S
CBA.AX,15-01-2010,58.1,100,5810.0,B
CBA.AX,19-01-2010,56.64,100,5664.0,S
CBA.AX,25-01-2010,55.15,100,5515.0,B
CBA.AX,27-01-2010,54.63,100,5463.0,S
CBA.AX,28-01-2010,55.1,100,5510.0,B
CBA.AX,29-01-2010,53.23,100,5323.0,S
CBA.AX,01-02-2010,52.98,100,5298.0,B
CBA.AX,03-02-2010,53.41,100,5341.0,S
CBA.AX,04-02-2010,52.95,100,5295.0,B
CBA.AX,08-02-2010,52.77,100,5277.0,S
CBA.AX,11-02-2010,53.0,100,5300.0,B
CBA.AX,12-02-2010,52.3,100,5230.0,S
CBA.AX,16-02-2010,51.51,100,5151.0,B
CBA.AX,23-02-2010,54.55,100,5455.0,S
CBA.AX,02-03-2010,54.92,100,5492.0,B
CBA.AX,04-03-2010,54.97,100,5497.0,S
CBA.AX,10-03-2010,55.69,100,5569.0,B
CBA.AX,15-03-2010,55.6,100,5560.0,S
CBA.AX,17-03-2010,56.14,100,5614.0,B
CBA.AX,22-03-2010,55.75,100,5575.0,S
CBA.AX,23-03-2010,56.7,100,5670.0,B
CBA.AX,29-03-2010,57.04,100,5704.0,S
CBA.AX,01-04-2010,56.79,100,5679.0,B
CBA.AX,09-04-2010,58.14,100,5814.0,S
CBA.AX,14-04-2010,59.22,100,5922.0,B
CBA.AX,19-04-2010,59.1,100,5910.0,S
CBA.AX,29-04-2010,57.57,100,5757.0,B
CBA.AX,05-05-2010,56.9,100,5690.0,S
CBA.AX,10-05-2010,55.75,100,5575.0,B
CBA.AX,14-05-2010,53.71,100,5371.0,S
CBA.AX,18-05-2010,52.64,100,5264.0,B
CBA.AX,19-05-2010,51.38,100,5138.0,S
CBA.AX,21-05-2010,50.94,100,5094.0,B
CBA.AX,25-05-2010,50.31,100,5031.0,S
CBA.AX,26-05-2010,50.78,100,5078.0,B
CBA.AX,27-05-2010,50.73,100,5073.0,S
CBA.AX,31-05-2010,51.37,100,5137.0,B
CBA.AX,01-06-2010,50.99,100,5099.0,S
CBA.AX,03-06-2010,51.95,100,5195.0,B
CBA.AX,07-06-2010,50.08,100,5008.0,S
CBA.AX,08-06-2010,50.75,100,5075.0,B
CBA.AX,09-06-2010,50.73,100,5073.0,S
CBA.AX,10-06-2010,51.39,100,5139.0,B
CBA.AX,15-06-2010,52.2,100,5220.0,S
CBA.AX,16-06-2010,52.98,100,5298.0,B
CBA.AX,17-06-2010,52.5,100,5250.0,S
CBA.AX,21-06-2010,53.28,100,5328.0,B
CBA.AX,22-06-2010,52.54,100,5254.0,S
CBA.AX,28-06-2010,49.95,100,4995.0,B
CBA.AX,30-06-2010,48.64,100,4864.0,S
CBA.AX,02-07-2010,47.73,100,4773.0,B
CBA.AX,12-07-2010,49.56,100,4956.0,S
CBA.AX,13-07-2010,49.93,100,4993.0,B
CBA.AX,15-07-2010,51.33,100,5133.0,S
CBA.AX,16-07-2010,51.36,100,5136.0,B
CBA.AX,19-07-2010,50.5,100,5050.0,S
CBA.AX,21-07-2010,51.15,100,5115.0,B
CBA.AX,22-07-2010,49.92,100,4992.0,S
CBA.AX,23-07-2010,51.24,100,5124.0,B
CBA.AX,29-07-2010,53.01,100,5301.0,S
CBA.AX,02-08-2010,53.41,100,5341.0,B
CBA.AX,04-08-2010,52.95,100,5295.0,S
CBA.AX,05-08-2010,52.95,100,5295.0,B
CBA.AX,06-08-2010,52.59,100,5259.0,S
CBA.AX,10-08-2010,52.75,100,5275.0,B
CBA.AX,11-08-2010,51.19,100,5119.0,S
CBA.AX,13-08-2010,51.48,100,5148.0,B
CBA.AX,16-08-2010,49.75,100,4975.0,S
CBA.AX,17-08-2010,50.5,100,5050.0,B
CBA.AX,19-08-2010,50.36,100,5036.0,S
CBA.AX,20-08-2010,49.5,100,4950.0,B
CBA.AX,23-08-2010,49.7,100,4970.0,S
CBA.AX,26-08-2010,48.98,100,4898.0,B
CBA.AX,03-09-2010,51.57,100,5157.0,S
CBA.AX,06-09-2010,52.12,100,5212.0,B
CBA.AX,07-09-2010,52.35,100,5235.0,S
CBA.AX,09-09-2010,52.49,100,5249.0,B
CBA.AX,10-09-2010,52.67,100,5267.0,S
CBA.AX,13-09-2010,53.51,100,5351.0,B
CBA.AX,15-09-2010,53.8,100,5380.0,S
CBA.AX,22-09-2010,52.5,100,5250.0,B
CBA.AX,24-09-2010,51.82,100,5182.0,S
CBA.AX,27-09-2010,52.86,100,5286.0,B
CBA.AX,29-09-2010,52.05,100,5205.0,S
CBA.AX,04-10-2010,51.54,100,5154.0,B
CBA.AX,08-10-2010,51.12,100,5112.0,S
CBA.AX,11-10-2010,51.12,100,5112.0,B
CBA.AX,12-10-2010,50.45,100,5045.0,S
CBA.AX,14-10-2010,51.2,100,5120.0,B
CBA.AX,20-10-2010,50.4,100,5040.0,S
CBA.AX,22-10-2010,50.5,100,5050.0,B
CBA.AX,26-10-2010,50.18,100,5018.0,S
CBA.AX,01-11-2010,49.31,100,4931.0,B
CBA.AX,04-11-2010,49.14,100,4914.0,S
CBA.AX,10-11-2010,48.08,100,4808.0,B
CBA.AX,17-11-2010,49.9,100,4990.0,S
CBA.AX,24-11-2010,48.15,100,4815.0,B
CBA.AX,26-11-2010,47.58,100,4758.0,S
CBA.AX,29-11-2010,48.57,100,4857.0,B
CBA.AX,30-11-2010,48.28,100,4828.0,S
CBA.AX,01-12-2010,48.52,100,4852.0,B
CBA.AX,03-12-2010,49.43,100,4943.0,S
