#RIC,Date[L],Time[L],Type,Qualifiers,Open,High,Low,Last,Volume,Open Interest,Settle,Data Source
FMEG.DE,20-FEB-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,21-FEB-2000,,End Of Day,,86.25,86.86,85.29,86,66034,,,Verified
FMEG.DE,22-FEB-2000,,End Of Day,,85.15,86.4,84.06,84.06,88760,,,Verified
FMEG.DE,23-FEB-2000,,End Of Day,,85,85,82.5,83,87091,,,Verified
FMEG.DE,24-FEB-2000,,End Of Day,,82.5,83.5,80.65,81.7,88573,,,Verified
FMEG.DE,25-FEB-2000,,End Of Day,,81.54,82.85,80.61,82.2,90370,,,Verified
FMEG.DE,26-FEB-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,27-FEB-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,28-FEB-2000,,End Of Day,,78.81,80.55,76.4,76.5,175527,,,Verified
FMEG.DE,29-FEB-2000,,End Of Day,,77.5,78.5,72.2,73.3,240344,,,Verified
FMEG.DE,01-MAR-2000,,End Of Day,,73.2,75,71,72.4,231782,,,Verified
FMEG.DE,02-MAR-2000,,End Of Day,,71.6,75.6,70.4,74,260677,,,Verified
FMEG.DE,03-MAR-2000,,End Of Day,,76,76,72.53,74,192143,,,Verified
FMEG.DE,04-MAR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,05-MAR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,06-MAR-2000,,End Of Day,,74.95,75,72.12,72.84,105808,,,Verified
FMEG.DE,07-MAR-2000,,End Of Day,,73.13,75,70.1,74.25,199790,,,Verified
FMEG.DE,08-MAR-2000,,End Of Day,,74.4,76.9,73.4,75.5,141503,,,Verified
FMEG.DE,09-MAR-2000,,End Of Day,,77,77.55,75.51,76.07,151074,,,Verified
FMEG.DE,10-MAR-2000,,End Of Day,,77.5,80.62,76.56,79,222043,,,Verified
FMEG.DE,11-MAR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,12-MAR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,13-MAR-2000,,End Of Day,,80.75,81.9,77,80,163570,,,Verified
FMEG.DE,14-MAR-2000,,End Of Day,,80.35,80.5,78.6,78.9,121105,,,Verified
FMEG.DE,15-MAR-2000,,End Of Day,,78.9,80.12,78.3,80,153253,,,Verified
FMEG.DE,16-MAR-2000,,End Of Day,,80.7,81.86,78,80.9,178836,,,Verified
FMEG.DE,17-MAR-2000,,End Of Day,,81.5,83.9,79.71,83.75,2516896,,,Verified
FMEG.DE,18-MAR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,19-MAR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,20-MAR-2000,,End Of Day,,84,84.85,81.94,82.45,59521,,,Verified
FMEG.DE,21-MAR-2000,,End Of Day,,81.1,82.5,79.4,80,121964,,,Verified
FMEG.DE,22-MAR-2000,,End Of Day,,80,80,77.43,78.96,94654,,,Verified
FMEG.DE,23-MAR-2000,,End Of Day,,79.45,80.15,75.5,79.8,103294,,,Verified
FMEG.DE,24-MAR-2000,,End Of Day,,79.5,79.5,77.01,77.5,86807,,,Verified
FMEG.DE,25-MAR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,26-MAR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,27-MAR-2000,,End Of Day,,77.5,77.5,75.1,75.5,78336,,,Verified
FMEG.DE,28-MAR-2000,,End Of Day,,75.5,77.77,75.5,76.5,105579,,,Verified
FMEG.DE,29-MAR-2000,,End Of Day,,77.4,78.6,76.04,78.6,121075,,,Verified
FMEG.DE,30-MAR-2000,,End Of Day,,78.45,79.9,77.22,79.5,93971,,,Verified
FMEG.DE,31-MAR-2000,,End Of Day,,80.14,80.14,76.5,77.9,148975,,,Verified
FMEG.DE,01-APR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,02-APR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,03-APR-2000,,End Of Day,,78.35,78.35,76,76.95,122065,,,Verified
FMEG.DE,04-APR-2000,,End Of Day,,76.15,77.11,74.99,76.9,107227,,,Verified
FMEG.DE,05-APR-2000,,End Of Day,,76.9,77.05,72,76.45,172458,,,Verified
FMEG.DE,06-APR-2000,,End Of Day,,77,77,73,74.5,193849,,,Verified
FMEG.DE,07-APR-2000,,End Of Day,,74.45,74.45,72.53,74,81614,,,Verified
FMEG.DE,08-APR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,09-APR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,10-APR-2000,,End Of Day,,74.4,76,72.11,73.25,99683,,,Verified
FMEG.DE,11-APR-2000,,End Of Day,,74,75.6,72.01,72.5,137014,,,Verified
FMEG.DE,12-APR-2000,,End Of Day,,73.4,75.2,73,73,78686,,,Verified
FMEG.DE,13-APR-2000,,End Of Day,,74.45,75.2,73,75.2,123705,,,Verified
FMEG.DE,14-APR-2000,,End Of Day,,74.95,76.1,72.5,75,177173,,,Verified
FMEG.DE,15-APR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,16-APR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,17-APR-2000,,End Of Day,,72.4,76.75,71.8,75.3,189179,,,Verified
FMEG.DE,18-APR-2000,,End Of Day,,75.25,75.25,72.8,74.3,95218,,,Verified
FMEG.DE,19-APR-2000,,End Of Day,,75.01,75.65,73,73.75,67026,,,Verified
FMEG.DE,20-APR-2000,,End Of Day,,74.19,74.19,73,73.3,73530,,,Verified
FMEG.DE,21-APR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,22-APR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,23-APR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,24-APR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,25-APR-2000,,End Of Day,,73.8,77,72.36,76.55,93429,,,Verified
FMEG.DE,26-APR-2000,,End Of Day,,77,79.2,75.41,78.2,92745,,,Verified
FMEG.DE,27-APR-2000,,End Of Day,,77.1,78.97,76.51,78.5,86397,,,Verified
FMEG.DE,28-APR-2000,,End Of Day,,77.9,82.87,77.56,82.75,153534,,,Verified
FMEG.DE,29-APR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,30-APR-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,01-MAY-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,02-MAY-2000,,End Of Day,,83.98,84.1,80,82.1,105238,,,Verified
FMEG.DE,03-MAY-2000,,End Of Day,,80.1,83.45,79.97,83.45,114410,,,Verified
FMEG.DE,04-MAY-2000,,End Of Day,,82.1,84.26,82.01,83.75,120128,,,Verified
FMEG.DE,05-MAY-2000,,End Of Day,,83,84.55,82.2,84.5,68814,,,Verified
FMEG.DE,06-MAY-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,07-MAY-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,08-MAY-2000,,End Of Day,,84,85,82.5,84.3,47703,,,Verified
FMEG.DE,09-MAY-2000,,End Of Day,,84.3,85.65,82.11,84,62136,,,Verified
FMEG.DE,10-MAY-2000,,End Of Day,,82.6,83.4,77.9,78.1,157948,,,Verified
FMEG.DE,11-MAY-2000,,End Of Day,,76.05,80.2,76.05,79.8,107837,,,Verified
FMEG.DE,12-MAY-2000,,End Of Day,,79.89,80.5,78.26,79,69275,,,Verified
FMEG.DE,13-MAY-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,14-MAY-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,15-MAY-2000,,End Of Day,,80.8,81.09,78.6,80.95,65277,,,Verified
FMEG.DE,16-MAY-2000,,End Of Day,,81.1,81.75,79.3,80.5,96208,,,Verified
FMEG.DE,17-MAY-2000,,End Of Day,,80.6,84,80,83.75,158869,,,Verified
FMEG.DE,18-MAY-2000,,End Of Day,,84.01,84.96,83.51,84,123354,,,Verified
FMEG.DE,19-MAY-2000,,End Of Day,,84.4,84.8,82.62,83.35,122822,,,Verified
FMEG.DE,20-MAY-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,21-MAY-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,22-MAY-2000,,End Of Day,,83.15,85,82.55,84.4,88308,,,Verified
FMEG.DE,23-MAY-2000,,End Of Day,,83.5,87.85,83.5,86,160078,,,Verified
FMEG.DE,24-MAY-2000,,End Of Day,,84,88.5,84,87.9,150900,,,Verified
FMEG.DE,25-MAY-2000,,End Of Day,,88.5,89,83.2,83.2,125284,,,Verified
FMEG.DE,26-MAY-2000,,End Of Day,,82.5,84.35,82.1,84.2,111303,,,Verified
FMEG.DE,27-MAY-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,28-MAY-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,29-MAY-2000,,End Of Day,,84.81,85.37,82.6,84.2,36656,,,Verified
FMEG.DE,30-MAY-2000,,End Of Day,,84.5,90.19,83.11,89.5,185747,,,Verified
FMEG.DE,31-MAY-2000,,End Of Day,,90.15,90.45,87.3,89.85,194380,,,Verified
FMEG.DE,01-JUN-2000,,End Of Day,,89.9,91.56,88.6,91.56,44927,,,Verified
FMEG.DE,02-JUN-2000,,End Of Day,,91.9,91.9,89,90.42,99773,,,Verified
FMEG.DE,03-JUN-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,04-JUN-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,05-JUN-2000,,End Of Day,,92,92,88.94,90.5,116883,,,Verified
FMEG.DE,06-JUN-2000,,End Of Day,,88.7,90.99,88.7,89.85,83200,,,Verified
FMEG.DE,07-JUN-2000,,End Of Day,,90.47,90.47,86.01,87,97086,,,Verified
FMEG.DE,08-JUN-2000,,End Of Day,,85.95,87.68,83.17,83.5,145548,,,Verified
FMEG.DE,09-JUN-2000,,End Of Day,,84.5,85.85,83,83,110012,,,Verified
FMEG.DE,10-JUN-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,11-JUN-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,12-JUN-2000,,End Of Day,,83,84.5,83,84.46,27385,,,Verified
FMEG.DE,13-JUN-2000,,End Of Day,,84.4,84.4,82.55,83.15,55832,,,Verified
FMEG.DE,14-JUN-2000,,End Of Day,,83.7,84.2,83.21,83.5,103174,,,Verified
FMEG.DE,15-JUN-2000,,End Of Day,,82.85,83.91,82.36,82.53,77083,,,Verified
FMEG.DE,16-JUN-2000,,End Of Day,,82.5,84.4,80.5,80.5,1343607,,,Verified
FMEG.DE,17-JUN-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,18-JUN-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,19-JUN-2000,,End Of Day,,79.05,82,79.05,81.05,179199,,,Verified
FMEG.DE,20-JUN-2000,,End Of Day,,79.27,81.92,79.27,80.88,98178,,,Verified
FMEG.DE,21-JUN-2000,,End Of Day,,81.5,83.29,80.62,81.15,78038,,,Verified
FMEG.DE,22-JUN-2000,,End Of Day,,82.37,85,82.37,85,60301,,,Verified
FMEG.DE,23-JUN-2000,,End Of Day,,85.05,86.52,82.1,82.1,144964,,,Verified
FMEG.DE,24-JUN-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,25-JUN-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,26-JUN-2000,,End Of Day,,81.7,84.29,81.7,83.5,176406,,,Verified
FMEG.DE,27-JUN-2000,,End Of Day,,82.5,83,82,83,66183,,,Verified
FMEG.DE,28-JUN-2000,,End Of Day,,82.5,83.7,81.5,82.1,112669,,,Verified
FMEG.DE,29-JUN-2000,,End Of Day,,82.79,82.79,78.6,80,120909,,,Verified
FMEG.DE,30-JUN-2000,,End Of Day,,81.34,84.5,80.51,83.52,100935,,,Verified
FMEG.DE,01-JUL-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,02-JUL-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,03-JUL-2000,,End Of Day,,84.99,84.99,80.62,84.3,76424,,,Verified
FMEG.DE,04-JUL-2000,,End Of Day,,84.34,88.5,84.34,87.5,125353,,,Verified
FMEG.DE,05-JUL-2000,,End Of Day,,86.2,88.5,85.57,86.4,103982,,,Verified
FMEG.DE,06-JUL-2000,,End Of Day,,87.5,90.35,85.65,89.49,202779,,,Verified
FMEG.DE,07-JUL-2000,,End Of Day,,88.09,94.74,87.5,93.8,240347,,,Verified
FMEG.DE,08-JUL-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,09-JUL-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,10-JUL-2000,,End Of Day,,93.8,93.91,90.71,91.88,142302,,,Verified
FMEG.DE,11-JUL-2000,,End Of Day,,90.4,91.8,89.03,90,97039,,,Verified
FMEG.DE,12-JUL-2000,,End Of Day,,90,91,88.8,89.6,219998,,,Verified
FMEG.DE,13-JUL-2000,,End Of Day,,89.1,91.5,86.4,91.5,269204,,,Verified
FMEG.DE,14-JUL-2000,,End Of Day,,91.5,91.5,88.22,90.86,142028,,,Verified
FMEG.DE,15-JUL-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,16-JUL-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,17-JUL-2000,,End Of Day,,90.84,90.84,86.1,87.75,97858,,,Verified
FMEG.DE,18-JUL-2000,,End Of Day,,87.7,88.85,86.5,88.49,80122,,,Verified
FMEG.DE,19-JUL-2000,,End Of Day,,89.29,89.29,87,87.6,141596,,,Verified
FMEG.DE,20-JUL-2000,,End Of Day,,87,87.5,86.1,86.1,329923,,,Verified
FMEG.DE,21-JUL-2000,,End Of Day,,86.7,89.15,86.5,88.4,289089,,,Verified
FMEG.DE,22-JUL-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,23-JUL-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,24-JUL-2000,,End Of Day,,87.25,89.99,87.2,89.2,192871,,,Verified
FMEG.DE,25-JUL-2000,,End Of Day,,88.02,88.89,87.25,88.4,105653,,,Verified
FMEG.DE,26-JUL-2000,,End Of Day,,88.48,90,85.99,89.2,196214,,,Verified
FMEG.DE,27-JUL-2000,,End Of Day,,89.5,90,88,89.49,133947,,,Verified
FMEG.DE,28-JUL-2000,,End Of Day,,89.5,89.98,87.8,88.8,82093,,,Verified
FMEG.DE,29-JUL-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,30-JUL-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,31-JUL-2000,,End Of Day,,89.5,90.45,87.8,90.45,86324,,,Verified
FMEG.DE,01-AUG-2000,,End Of Day,,91.9,91.9,87.7,88.76,98785,,,Verified
FMEG.DE,02-AUG-2000,,End Of Day,,89.2,90,88.72,88.99,71405,,,Verified
FMEG.DE,03-AUG-2000,,End Of Day,,88.8,91,88.8,91,106074,,,Verified
FMEG.DE,04-AUG-2000,,End Of Day,,92,92,89.9,90.35,99536,,,Verified
FMEG.DE,05-AUG-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,06-AUG-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,07-AUG-2000,,End Of Day,,91.6,92.7,89.75,91.8,81706,,,Verified
FMEG.DE,08-AUG-2000,,End Of Day,,91.5,95.81,91.5,92.5,209882,,,Verified
FMEG.DE,09-AUG-2000,,End Of Day,,91.55,95,91.55,93.9,104429,,,Verified
FMEG.DE,10-AUG-2000,,End Of Day,,93.75,96,92,95.45,98490,,,Verified
FMEG.DE,11-AUG-2000,,End Of Day,,95.3,95.7,92.61,94.74,58760,,,Verified
FMEG.DE,12-AUG-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,13-AUG-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,14-AUG-2000,,End Of Day,,94.85,95.9,93.5,94.7,49366,,,Verified
FMEG.DE,15-AUG-2000,,End Of Day,,95.47,98.3,94.7,97.3,140193,,,Verified
FMEG.DE,16-AUG-2000,,End Of Day,,97.6,98.7,97,97,99090,,,Verified
FMEG.DE,17-AUG-2000,,End Of Day,,98.24,98.24,95,95.6,92313,,,Verified
FMEG.DE,18-AUG-2000,,End Of Day,,95,96.4,93.99,94.95,73239,,,Verified
FMEG.DE,19-AUG-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,20-AUG-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,21-AUG-2000,,End Of Day,,96.75,96.75,94.5,96.71,54487,,,Verified
FMEG.DE,22-AUG-2000,,End Of Day,,96.99,97.5,95.3,97.38,107974,,,Verified
FMEG.DE,23-AUG-2000,,End Of Day,,97.5,97.5,94.53,96.5,109129,,,Verified
FMEG.DE,24-AUG-2000,,End Of Day,,95.2,97.25,95.2,97.15,52856,,,Verified
FMEG.DE,25-AUG-2000,,End Of Day,,97.4,97.49,95.2,96,53669,,,Verified
FMEG.DE,26-AUG-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,27-AUG-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,28-AUG-2000,,End Of Day,,96,97.7,95.42,96.59,52184,,,Verified
FMEG.DE,29-AUG-2000,,End Of Day,,97.5,97.5,94.44,96,106953,,,Verified
FMEG.DE,30-AUG-2000,,End Of Day,,96.69,96.98,94.38,96.63,47451,,,Verified
FMEG.DE,31-AUG-2000,,End Of Day,,97.5,97.5,95.3,97.5,69041,,,Verified
FMEG.DE,01-SEP-2000,,End Of Day,,96.5,102.5,96.25,98.1,117187,,,Verified
FMEG.DE,02-SEP-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,03-SEP-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,04-SEP-2000,,End Of Day,,98.01,99.12,97.81,98.4,46047,,,Verified
FMEG.DE,05-SEP-2000,,End Of Day,,99,100.3,94.73,100.3,61527,,,Verified
FMEG.DE,06-SEP-2000,,End Of Day,,99.49,102.85,96.42,97.96,100900,,,Verified
FMEG.DE,07-SEP-2000,,End Of Day,,96,99.95,96,97.46,117184,,,Verified
FMEG.DE,08-SEP-2000,,End Of Day,,97.8,98.47,96.61,97.6,56862,,,Verified
FMEG.DE,09-SEP-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,10-SEP-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,11-SEP-2000,,End Of Day,,97.54,99.1,96.71,98.01,73047,,,Verified
FMEG.DE,12-SEP-2000,,End Of Day,,99.39,101.5,98,101.5,103659,,,Verified
FMEG.DE,13-SEP-2000,,End Of Day,,101.5,101.5,98.39,99.6,128702,,,Verified
FMEG.DE,14-SEP-2000,,End Of Day,,99.25,103,99.04,102.22,140130,,,Verified
FMEG.DE,15-SEP-2000,,End Of Day,,103,103,99.14,100.01,310174,,,Verified
FMEG.DE,16-SEP-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,17-SEP-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,18-SEP-2000,,End Of Day,,100.89,100.89,96.15,97.1,152753,,,Verified
FMEG.DE,19-SEP-2000,,End Of Day,,97,98,94.7,97.69,109551,,,Verified
FMEG.DE,20-SEP-2000,,End Of Day,,97.69,102,95.31,99.55,164751,,,Verified
FMEG.DE,21-SEP-2000,,End Of Day,,99.35,101.5,97.9,100.59,146375,,,Verified
FMEG.DE,22-SEP-2000,,End Of Day,,100.7,104.4,98.65,103.6,198236,,,Verified
FMEG.DE,23-SEP-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,24-SEP-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,25-SEP-2000,,End Of Day,,104,104.6,100.12,103.42,156803,,,Verified
FMEG.DE,26-SEP-2000,,End Of Day,,104.14,104.14,101.2,103.2,110897,,,Verified
FMEG.DE,27-SEP-2000,,End Of Day,,103.4,103.95,102.05,102.75,133521,,,Verified
FMEG.DE,28-SEP-2000,,End Of Day,,102.1,103.2,101.28,103.2,87033,,,Verified
FMEG.DE,29-SEP-2000,,End Of Day,,103.3,103.3,101.05,102.5,91435,,,Verified
FMEG.DE,30-SEP-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,01-OCT-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,02-OCT-2000,,End Of Day,,101,102.89,100,100,106597,,,Verified
FMEG.DE,03-OCT-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,04-OCT-2000,,End Of Day,,100,102.13,98.9,100.55,108497,,,Verified
FMEG.DE,05-OCT-2000,,End Of Day,,99,102.84,97.51,98,108172,,,Verified
FMEG.DE,06-OCT-2000,,End Of Day,,98,99,92.01,94.5,101020,,,Verified
FMEG.DE,07-OCT-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,08-OCT-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,09-OCT-2000,,End Of Day,,94.9,97.69,93.3,95.8,102957,,,Verified
FMEG.DE,10-OCT-2000,,End Of Day,,97.97,97.97,95.1,96.5,110512,,,Verified
FMEG.DE,11-OCT-2000,,End Of Day,,95,97.4,95,96.3,115423,,,Verified
FMEG.DE,12-OCT-2000,,End Of Day,,97.28,97.3,94.35,95.9,71877,,,Verified
FMEG.DE,13-OCT-2000,,End Of Day,,95.12,96.3,92.7,96.3,69137,,,Verified
FMEG.DE,14-OCT-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,15-OCT-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,16-OCT-2000,,End Of Day,,94.5,95.69,92.11,95.69,105230,,,Verified
FMEG.DE,17-OCT-2000,,End Of Day,,93.11,98.5,93.11,97.04,146488,,,Verified
FMEG.DE,18-OCT-2000,,End Of Day,,94.6,98.5,94.6,97.7,153636,,,Verified
FMEG.DE,19-OCT-2000,,End Of Day,,95.7,98.1,94,96.5,126662,,,Verified
FMEG.DE,20-OCT-2000,,End Of Day,,94.35,95.51,93,94,162469,,,Verified
FMEG.DE,21-OCT-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,22-OCT-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,23-OCT-2000,,End Of Day,,95.45,96.44,93,94,66573,,,Verified
FMEG.DE,24-OCT-2000,,End Of Day,,93,95.5,92,94.49,71828,,,Verified
FMEG.DE,25-OCT-2000,,End Of Day,,94,95.5,93.25,95.45,93778,,,Verified
FMEG.DE,26-OCT-2000,,End Of Day,,95.8,96,93.25,95.6,109348,,,Verified
FMEG.DE,27-OCT-2000,,End Of Day,,93.61,95.4,93.5,95.4,95926,,,Verified
FMEG.DE,28-OCT-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,29-OCT-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,30-OCT-2000,,End Of Day,,93.7,94.93,91.06,94.35,110235,,,Verified
FMEG.DE,31-OCT-2000,,End Of Day,,94.75,94.78,92.15,93.77,82174,,,Verified
FMEG.DE,01-NOV-2000,,End Of Day,,94.17,95,93.18,94.62,112399,,,Verified
FMEG.DE,02-NOV-2000,,End Of Day,,94.62,98.3,93.6,97.6,155093,,,Verified
FMEG.DE,03-NOV-2000,,End Of Day,,98,98.86,96.03,98.5,53513,,,Verified
FMEG.DE,04-NOV-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,05-NOV-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,06-NOV-2000,,End Of Day,,99.49,99.49,97.7,98.8,110670,,,Verified
FMEG.DE,07-NOV-2000,,End Of Day,,99.18,99.75,96.78,99.65,114951,,,Verified
FMEG.DE,08-NOV-2000,,End Of Day,,99.75,102.5,99.5,99.86,120056,,,Verified
FMEG.DE,09-NOV-2000,,End Of Day,,98.5,103.3,98.4,100.4,121094,,,Verified
FMEG.DE,10-NOV-2000,,End Of Day,,100.35,101.84,99.5,100.5,61613,,,Verified
FMEG.DE,11-NOV-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,12-NOV-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,13-NOV-2000,,End Of Day,,99.2,101.38,99.2,100.5,85104,,,Verified
FMEG.DE,14-NOV-2000,,End Of Day,,100.99,103,100,103,128494,,,Verified
FMEG.DE,15-NOV-2000,,End Of Day,,102.05,104.01,101.45,103,79154,,,Verified
FMEG.DE,16-NOV-2000,,End Of Day,,102.8,103.5,99.88,101,214895,,,Verified
FMEG.DE,17-NOV-2000,,End Of Day,,100.95,101.51,99.99,99.99,219148,,,Verified
FMEG.DE,18-NOV-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,19-NOV-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,20-NOV-2000,,End Of Day,,100.22,101.66,99.75,100,124766,,,Verified
FMEG.DE,21-NOV-2000,,End Of Day,,98.8,100.35,98.2,99,194067,,,Verified
FMEG.DE,22-NOV-2000,,End Of Day,,98.6,101,97.5,98.25,120386,,,Verified
FMEG.DE,23-NOV-2000,,End Of Day,,98,98.7,96.65,98.7,73674,,,Verified
FMEG.DE,24-NOV-2000,,End Of Day,,98,98.56,96.1,97.7,89828,,,Verified
FMEG.DE,25-NOV-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,26-NOV-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,27-NOV-2000,,End Of Day,,98.4,98.55,96.35,96.38,101790,,,Verified
FMEG.DE,28-NOV-2000,,End Of Day,,98.4,99,95.9,97.47,50283,,,Verified
FMEG.DE,29-NOV-2000,,End Of Day,,97,100.96,97,98.9,132109,,,Verified
FMEG.DE,30-NOV-2000,,End Of Day,,98.02,99.37,95.3,95.3,90871,,,Verified
FMEG.DE,01-DEC-2000,,End Of Day,,95.01,95.45,85.31,87.65,450212,,,Verified
FMEG.DE,02-DEC-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,03-DEC-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,04-DEC-2000,,End Of Day,,87.2,87.9,84.5,86.4,370098,,,Verified
FMEG.DE,05-DEC-2000,,End Of Day,,87.93,90.97,86.3,90,185744,,,Verified
FMEG.DE,06-DEC-2000,,End Of Day,,91.79,93.4,88.46,90.5,242165,,,Verified
FMEG.DE,07-DEC-2000,,End Of Day,,89,90.3,86.84,89.5,297078,,,Verified
FMEG.DE,08-DEC-2000,,End Of Day,,89.52,90.7,88.5,90.11,166808,,,Verified
FMEG.DE,09-DEC-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,10-DEC-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,11-DEC-2000,,End Of Day,,90.74,92.81,89.7,91.9,223837,,,Verified
FMEG.DE,12-DEC-2000,,End Of Day,,91.8,91.9,89.75,90.5,122874,,,Verified
FMEG.DE,13-DEC-2000,,End Of Day,,91.9,91.9,87.55,88.7,134040,,,Verified
FMEG.DE,14-DEC-2000,,End Of Day,,88.6,89.08,86.9,87.3,97346,,,Verified
FMEG.DE,15-DEC-2000,,End Of Day,,85.1,88.5,85,86.25,342302,,,Verified
FMEG.DE,16-DEC-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,17-DEC-2000,,End Of Day,No Trades,,,,,,,,Verified
FMEG.DE,18-DEC-2000,,End Of Day,,88.4,88.4,85.56,86.5,92572,,,Verified
